id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
f381a5ca-50b7-4f03-bedf-04cd0082cc4c,171,骨折,桡骨远端骨折,桡骨远端骨折是一种骨折类型,9.0,6,['b5e716b1f062d511dd300de9550d02c3bac9015435cfb840355683cdd562a54daecf4210b69e0e6bc76d725f4264f6b044ad86347615d4b66f10e58b7568d84c']
245b3cad-bdb3-4a5e-919d-bf4f745e270b,172,桡骨远端骨折,住院治疗,桡骨远端骨折导致住院治疗,8.0,4,['b5e716b1f062d511dd300de9550d02c3bac9015435cfb840355683cdd562a54daecf4210b69e0e6bc76d725f4264f6b044ad86347615d4b66f10e58b7568d84c']
c7987ff4-094b-43ea-80be-27c30a8ec8dd,173,桡骨远端骨折,骨科,骨科负责处理桡骨远端骨折病例,1.0,4,['b5e716b1f062d511dd300de9550d02c3bac9015435cfb840355683cdd562a54daecf4210b69e0e6bc76d725f4264f6b044ad86347615d4b66f10e58b7568d84c']
af42702e-1047-409f-b8fa-ba26698b3a65,174,地板,间接导致,地板间接导致了伤害事件,7.0,3,['b5e716b1f062d511dd300de9550d02c3bac9015435cfb840355683cdd562a54daecf4210b69e0e6bc76d725f4264f6b044ad86347615d4b66f10e58b7568d84c']
84c907a8-053a-43a1-9339-bb8908dfeb90,175,屏幕损坏,电子电器,屏幕损坏问题属于电子电器产品类别,1.0,8,['a79d1059cbd42a5b13b468a04b2fea7a81b4f87561c6c0cfcf94ded98e4b1167d915c02c822d9450500e95df3d4558c3f8b71b98fce96d064691d7f726303b9a']
d356e141-ab2b-4a34-89cb-155d2e04384c,176,屏幕损坏,显示问题,屏幕损坏是显示问题的一种表现形式,8.0,6,['a79d1059cbd42a5b13b468a04b2fea7a81b4f87561c6c0cfcf94ded98e4b1167d915c02c822d9450500e95df3d4558c3f8b71b98fce96d064691d7f726303b9a']
b397f50a-4e43-4694-8810-30a4ef00ab62,177,屏幕损坏,消费品,屏幕损坏问题属于消费品产品类别,7.0,7,['a79d1059cbd42a5b13b468a04b2fea7a81b4f87561c6c0cfcf94ded98e4b1167d915c02c822d9450500e95df3d4558c3f8b71b98fce96d064691d7f726303b9a']
4eaf458a-1109-4f35-a48b-5e7e8b6a927e,178,电子电器,显示问题,显示问题属于电子电器产品类别,1.0,8,['a79d1059cbd42a5b13b468a04b2fea7a81b4f87561c6c0cfcf94ded98e4b1167d915c02c822d9450500e95df3d4558c3f8b71b98fce96d064691d7f726303b9a']
6facd1d2-7c50-4270-a3eb-d89c6d011a48,179,消费品,显示问题,显示问题属于消费品产品类别,7.0,7,['a79d1059cbd42a5b13b468a04b2fea7a81b4f87561c6c0cfcf94ded98e4b1167d915c02c822d9450500e95df3d4558c3f8b71b98fce96d064691d7f726303b9a']
61918a09-8d6a-486d-9b9a-55839835aeef,180,长安福特,福特,福特是长安福特旗下的品牌，涉及刹车失灵隐患的安全召回事件,8.0,10,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
3227cf3a-224f-4f78-9fce-315ed6f2b325,181,长安福特,蒙迪欧,蒙迪欧是长安福特生产的车型，涉及刹车失灵隐患的安全召回事件,9.0,10,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
a3e92854-236c-4b28-9ccf-54f058186417,182,长安福特,全国范围内召回检修,长安福特实施全国范围内召回检修以解决刹车失灵隐患,9.0,10,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
d6725cd2-4743-4731-81a2-990cb284e775,183,长安福特,HTTP://WWW.XINHUANET.COM/AUTO/RECALL-45678,有关长安福特刹车失灵隐患召回事件的详细信息可通过此链接查看,1.0,10,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
b7275429-ae53-4079-99a4-f8daafaf161b,184,长安福特,安全召回,长安福特针对刹车失灵隐患实施了安全召回措施,9.0,11,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
48402dd1-4d40-427b-8803-10d199d79304,185,长安福特,传播影响力值89,长安福特刹车失灵隐患事件的传播影响力值为89，表明事件受到了广泛关注,8.0,9,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
7ea2cb9d-fb60-4886-9c0a-5a77f8da0bc3,186,长安福特,百度权重9,长安福特刹车失灵隐患事件的百度权重为9，显示其在搜索引擎中的重要性,7.0,9,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
dbbcbfd2-bafe-4741-9071-334c0c6de8ec,187,蒙迪欧,制动系统,蒙迪欧的制动系统涉及刹车失灵隐患的安全召回事件,8.0,4,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
23182b65-898c-402f-8740-802de9c4a846,188,制动系统,刹车总泵,刹车总泵是制动系统中的关键部件，涉及刹车失灵隐患,9.0,4,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
152017de-681f-49cd-9ba4-a7d51265b413,189,刹车总泵,刹车失灵隐患,刹车总泵的故障可能导致刹车失灵隐患,10.0,4,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
2a2c0f7f-0337-468b-a216-e6bb30200cad,190,刹车失灵隐患,全国范围内召回检修,长安福特针对刹车失灵隐患实施全国范围内召回检修,9.0,4,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
2854794b-b2d6-4e2c-b6dd-c629471a3e09,191,HTTP://WWW.XINHUANET.COM/AUTO/RECALL-45678,新闻网站,新闻网站提供了长安福特刹车失灵隐患事件的详细信息链接,1.0,4,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
29ee3852-4ed6-42a7-b9b0-6c1898b3a096,192,安全召回,全国范围,安全召回措施覆盖全国范围，以解决刹车失灵隐患问题,8.0,4,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
24cd9570-0591-49bf-8010-204efa7db1c9,193,安全召回,新华网,新华网报道了长安福特刹车失灵隐患的安全召回事件,7.0,5,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
c234dcfe-6a22-4cc7-8ba7-b56c20ce2ef7,194,新闻网站,新华网,新华网是一个新闻网站，发布了长安福特刹车失灵隐患相关信息,8.0,4,['4b87116c3076ce3947200be42f9c74d95512b541e3d8bec6c79f28083450b1447f221d1a067a11615c51e858d5f71c73b99e6dce531553438bda3a24ed21a079']
d63f7543-a1df-4a16-97f6-f4221fb1f25f,195,上汽通用汽车有限公司,别克,上汽通用汽车有限公司是别克品牌车辆的生产者，负责生产和制造别克品牌的各类汽车产品。作为一家知名的汽车制造企业，上汽通用汽车有限公司在汽车行业中具有重要地位，其生产的别克品牌车辆以卓越的品质和可靠的性能广受消费者青睐。,16.0,10,"['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858'
 'f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']"
1292bb4c-ee37-4e2b-b065-f1d84c609d10,196,上汽通用汽车有限公司,召回编号QCZH_20250302,召回编号QCZH_20250302由上汽通用汽车有限公司实施,9.0,4,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
a14c996e-5985-4704-a723-71be30d1f618,197,别克,SGM-6R,SGM-6R是别克品牌的一款车型,7.0,9,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
2cbf42f4-ce04-47ad-8fb8-cd1cc5b05fb4,198,别克,召回编号QCZH_20250302,召回编号QCZH_20250302涉及别克品牌车辆,8.0,10,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
035241c4-4728-484d-b749-9c6680cdcfe6,199,燃油泵电机,异常磨损,燃油泵电机可能存在异常磨损问题,9.0,5,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
1b91ac27-783f-41bb-97c0-15e47fcfb801,200,燃油泵电机,如发现燃油泵异响，请立即停车并联系经销商,燃油泵电机异常磨损问题可能导致燃油泵异响，应急处置方法建议车主立即停车并联系经销商,8.0,3,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
0545d066-8e6b-4239-b3cc-08f78b581173,201,异常磨损,免费更换改进后的燃油泵总成,免费更换改进后的燃油泵总成是解决异常磨损问题的维修措施,8.0,4,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
219aea18-09fb-47eb-93fa-9e8d23ac73b2,202,异常磨损,优化燃油泵电机设计,优化燃油泵电机设计是解决异常磨损问题的生产车辆改进措施,8.0,4,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
45d12844-6c33-4356-8f08-a13f2ea39e8c,203,挂号信,通知车主时间,车主通知方式包括通知车主时间和通过挂号信进行通知,7.0,5,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
7774ef8b-c2aa-4c31-814b-ad8c5fd0ac83,204,电子邮件,通知车主时间,车主通知方式包括通知车主时间和通过电子邮件进行通知,7.0,5,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
72aec889-affa-42b8-b665-607beb6ba8f0,205,服务热线,通知车主时间,车主通知方式包括通知车主时间和通过服务热线进行通知,7.0,5,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
dcb08505-9d52-44c2-889c-e64cdb997271,206,国家市场监督管理总局缺陷产品召回技术中心网站,微信公众号SAMRDPRC,"用户可通过网站和微信公众号了解更多召回信息
用户可通过国家市场监督管理总局缺陷产品召回技术中心网站或微信公众号了解更多召回信息",8.0,3,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
46e69795-8338-433c-bfa9-15708f550552,207,国家市场监督管理总局缺陷产品召回技术中心网站,热线电话010-59799616,"用户可通过国家市场监督管理总局缺陷产品召回技术中心网站或热线电话反映召回活动实施过程中的问题
用户可通过网站或热线电话反映召回活动实施过程中的问题",9.0,3,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
2adec1a9-df97-480a-9dd0-2130d94ae3c3,208,国产,合资,召回车辆属于国产和合资类别,7.0,2,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
35b71555-4888-4880-b19c-01a6667031e8,209,乘用车,L2,召回车辆属于乘用车类别，型号为L2,8.0,2,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
2013a1b4-c3ae-4eb4-87ba-ecf38e8dfecd,210,8件投诉索赔,无事故及人员伤亡,召回事件中涉及8件投诉索赔，但未报告事故及人员伤亡情况,7.0,2,['2ac8f87919b440426447f5c823b514506fdc08fd1c4f7fcd7e67f47ad228fb0ab1f65274d1d8151b243d80af21d1ef52cc1529f13cc4811b8ce9ae20bfa36858']
ddfc1e5e-8259-4066-ab53-53c7e4593c99,211,别克,昂科威,昂科威是别克品牌的一款车型,9.0,9,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
f46ee893-6178-4753-9ca9-e63a8d694c4a,212,别克,昂科威PLUS,昂科威Plus是别克品牌的一款车型,9.0,9,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
948803f0-6cd9-45fe-9a27-5dc687b54539,213,前悬架减震器支架,材料疲劳微裂纹,前悬架减震器支架可能因材料疲劳产生微裂纹,8.0,6,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
b8d76574-4b57-42a1-b0e6-3137d1f728d8,214,前悬架减震器支架,底盘系统,前悬架减震器支架是底盘系统的一部分,8.0,5,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
197e7ea0-4166-4f60-ad17-459567565d77,215,材料疲劳微裂纹,更换强化版前悬架减震器支架,更换强化版前悬架减震器支架是解决材料疲劳微裂纹问题的维修措施,1.0,6,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
1ceb6e9f-8f21-49a7-9c79-7abcb7b36871,216,材料疲劳微裂纹,行驶过程中出现异响,材料疲劳微裂纹可能导致车辆在行驶过程中出现异响,8.0,5,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
9d7c17e4-bcbe-41f8-95d5-36905cba2b60,217,材料疲劳微裂纹,严重情况下可能影响车辆操控性,材料疲劳微裂纹可能在严重情况下影响车辆操控性,9.0,5,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
8f2eaa45-b41d-4315-804f-e626073494a7,218,更换强化版前悬架减震器支架,B0078(S629)-前悬架减震器支架加固_维修通知.PDF,维修措施详细说明在维修通知PDF中,8.0,5,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
4b5ce712-0228-4030-8b5a-f4ecd5875370,219,底盘系统,质量索赔,质量索赔涉及底盘系统的缺陷问题,7.0,5,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
c16618c5-5683-4568-8f70-e8905e9aef4e,220,B0078(S629)-前悬架减震器支架加固_维修通知.PDF,2025-04-05,维修通知的提交时间为2025年4月5日,7.0,4,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
743db3b8-83c7-4427-a906-a9656971c80d,221,B0078(S629)-前悬架减震器支架加固_维修通知.PDF,2022-10-12,维修通知的发布日期为2022年10月12日,1.0,4,['f5b3e9d71d0afc0e950649922d3336ac04a906846b2f08df5376a95581005f7a4dc162a8e0752b33cb2f1edbce8734c2b9df2359b766c73b6f4302eef724527b']
bd412e7c-1f83-420f-a2f5-afae373aa6c4,222,广州优品电器有限公司,广东省,广州优品电器有限公司位于广东省,8.0,7,['8352872b662eb010a382dcd31f4a128bf949c51700eaac4473a6829d82ef3a66a7384d19250420c747a5d7d1f50095f1b8d63c92f6a4df9e6f7d402f00015e09']
7f46898a-8b7b-4e5d-8ef8-5a73a9f03a1e,223,广州优品电器有限公司,消费品调查分析通知书,广东省局向广州优品电器有限公司送达了《消费品调查分析通知书》,7.0,5,['8352872b662eb010a382dcd31f4a128bf949c51700eaac4473a6829d82ef3a66a7384d19250420c747a5d7d1f50095f1b8d63c92f6a4df9e6f7d402f00015e09']
938d8b60-ca69-4d72-a346-4407a94c7861,224,广州优品电器有限公司,自查报告,广州优品电器有限公司已完成自查并提交检测报告,9.0,5,['8352872b662eb010a382dcd31f4a128bf949c51700eaac4473a6829d82ef3a66a7384d19250420c747a5d7d1f50095f1b8d63c92f6a4df9e6f7d402f00015e09']
5986bad0-a06c-4146-97d5-35c7f8f96399,225,广州优品电器有限公司,产品质量控制,建议广州优品电器有限公司加强产品质量控制,8.0,5,['8352872b662eb010a382dcd31f4a128bf949c51700eaac4473a6829d82ef3a66a7384d19250420c747a5d7d1f50095f1b8d63c92f6a4df9e6f7d402f00015e09']
e2d063fc-6a9b-447f-a0e8-16d1f3fdca7a,226,一汽丰田汽车有限公司,丰田,一汽丰田汽车有限公司负责生产丰田品牌的卡罗拉系列车型,9.0,3,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
7196d756-1695-4ace-a717-b33201b68ab8,227,丰田,卡罗拉系列,丰田品牌旗下的卡罗拉系列车型涉及混合动力系统故障问题,8.0,5,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
84d9a5bb-2ea2-42f6-bf47-d760ba3d5d70,228,卡罗拉系列,动力电池故障灯亮起,卡罗拉系列混动版车型出现动力电池故障灯亮起的问题,7.0,8,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
c5fc0fa0-3698-4366-821f-66ff95038ea1,229,卡罗拉系列,王五,消费者王五报告了卡罗拉系列混动版车型的动力电池故障问题,8.0,5,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
dfd071ce-e205-4f81-909e-02f86e843169,230,电控系统,动力电池故障灯亮起,电控系统故障导致动力电池故障灯亮起,8.0,6,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
a9f26d5c-ec3a-4186-b537-ecc4de4f4db9,231,动力电池故障灯亮起,温度传感器故障,动力电池故障灯亮起与温度传感器故障相关,8.0,7,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
00da3eb2-b667-474a-b1e0-11d87f02fca1,232,动力电池故障灯亮起,微信公众号,消费者通过微信公众号报告动力电池故障灯亮起的问题,7.0,6,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
ea0c5317-cfea-44e5-aa77-d669ab9bedec,233,动力电池故障灯亮起,广东省,广东省消费者报告动力电池故障灯亮起的问题,1.0,8,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
2f2651be-cfe9-46cd-beec-d7ed2c58a172,234,温度传感器故障,更换温度传感器及重置系统,温度传感器故障通过更换传感器及重置系统解决,9.0,4,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
7981129a-e1e9-40dd-a28c-0d5e008408ea,235,更换温度传感器及重置系统,混合动力系统故障,混合动力系统故障通过更换温度传感器及重置系统解决,8.0,3,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
82ec6c2b-e1cc-42a7-8dae-e82a18a2deb2,236,深圳市,王五,消费者王五居住在深圳市，提交了缺陷报告,7.0,3,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
1201b550-bf72-4805-b82a-86e039f44fb5,237,首次反馈已提交,DPAC_CHENXM,处理人dpac_chenxm负责提交缺陷报告的首次反馈,7.0,6,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
d5c69e60-0033-4e53-95e2-488bd36d5f48,238,首次反馈已提交,2025-06-15,缺陷报告的首次反馈提交时间为2025年6月15日,6.0,6,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
c3cfc184-8522-4fcf-bfbe-c84e65bde029,239,形式审查已完成,DPAC_ZHANGWJ,形式审查由dpac_zhangwj完成，评估通过,8.0,5,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
54eb7622-6c29-4134-9a1c-122e9c666219,240,形式审查已完成,2025-06-21,缺陷报告评估通过时间为2025年6月21日,6.0,5,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
edc7dded-80c7-45db-a6e8-11d77c670f47,241,形式审查已完成,2025-06-27,形式审查完成时间为2025年6月27日,1.0,5,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
7856738b-8eb7-4c81-8127-8ef44c0561bb,242,免费维修服务,三包期,车辆在三包期内，消费者享受免费维修服务,9.0,2,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
c97b115c-9c1a-4e26-8824-47d946516b74,243,混合动力系统故障灯,动力电池组温度异常,混合动力系统故障灯亮起与动力电池组温度异常相关,8.0,2,['a78ffc1ee4126bdf4229637c372adc2624071322725a170052ac9a9cce646cbcfad010db89a6374cfc065b9f2d275b0cb2351adbcb0d8a835cede706769a2491']
d0b1df6e-3074-41e7-94e3-e6b564d189ce,244,一汽-大众汽车有限公司,大众,一汽-大众汽车有限公司是大众品牌车型的生产商,8.0,7,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
618adf5b-3434-4f0e-ba9a-3981a2eb3e1f,245,一汽-大众汽车有限公司,召回序号QCZH_20250301,此次召回由一汽-大众汽车有限公司实施,9.0,15,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
9456c549-1336-4e90-a8b4-21add80a4dd6,246,大众,AUD-1C,AUD-1C是大众品牌的一款车型,7.0,6,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
d40f96b0-85b5-4cba-9f5e-1e419e5b8c03,247,大众,召回序号QCZH_20250301,此次召回涉及大众品牌车辆,8.0,16,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
4f6cd187-6d3e-45d2-b3f5-a8732a9dcb60,248,AUD-1C,召回序号QCZH_20250301,此次召回涉及AUD-1C车型,8.0,14,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
ad213a5b-402d-44a0-86ea-6cb15a63df20,249,制动液压系统密封圈,密封圈老化,制动液压系统密封圈可能存在老化问题,9.0,7,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
e94957ab-1fe1-4343-891b-01d1f19515e9,250,制动液压系统密封圈,召回序号QCZH_20250301,此次召回涉及制动液压系统密封圈问题,9.0,14,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
940e68e4-349f-45c1-a74b-af087e34d318,251,密封圈老化,免费更换合格的制动系统密封圈,维修措施旨在解决密封圈老化问题,8.0,7,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
cb333d83-4560-4966-bf57-98192ee64195,252,密封圈老化,减速慢行，避免紧急制动，尽快联系经销商,应急处置方法旨在减少密封圈老化带来的风险,7.0,7,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
ee503f5f-e6ba-4d10-ba6e-5a253c1f644b,253,密封圈老化,更新密封圈材料规格,生产车辆改进措施旨在解决密封圈老化问题,8.0,7,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
e44ba57c-6ad6-4059-b021-39c3769bbbea,254,密封圈老化,召回序号QCZH_20250301,此次召回的缺陷描述为密封圈老化,9.0,17,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
